Lop;Startnr;StartMetode;Distanse;Heste_navn;Bane;Dato;Id_nr;FormfaktorTotal
7;12;Autostart;2140;Magnums Othello;  Sørlandets Travpark ;2020-05-09;30087456;795
6;4;Autostart;2100;Prince Tanic;  Jarlsberg Travbane ;2020-04-26;30087457;125
5;3;Autostart;2140;Prince Tanic;  Sørlandets Travpark ;2020-05-01;30087457;135
4;2;Autostart;2140;Sentry Holmsminde;Momarken Travbane ;2020-01-09;30087498;167
3;7;Autostart;1609;Sentry Holmsminde;  Jarlsberg Travbane ;2020-01-16;30087498;157
3;2;Autostart;2100;Sentry Holmsminde;  Bjerke Travbane ;2020-02-09;30087498;302
4;4;Autostart;1609;Sentry Holmsminde;  Bjerke Travbane ;2020-03-05;30087498;185
7;3;Autostart;2100;Viljar Odin;  Bjerke Travbane ;2020-03-11;30087560;44
5;4;Autostart;2140;Highland Breeze;  Sørlandets Travpark ;2020-01-19;30087561;321
5;3;Autostart;1600;Highland Breeze;  Forus Travbane ;2020-02-08;30087561;349
8;4;Autostart;2100;Highland Breeze;  Jarlsberg Travbane ;2020-02-29;30087561;320
5;10;Autostart;2140;Highland Breeze;  Sørlandets Travpark ;2020-05-01;30087561;306
1;6;Autostart;1640;Armando Kievitshof;  Leangen Travbane ;2020-01-13;30087644;-9
6;12;Autostart;1640;Armando Kievitshof;  Leangen Travbane ;2020-01-25;30087644;-9
2;11;Volestart;1700;Armando Kievitshof;  Leangen Travbane ;2020-02-17;30087644;-10
2;3;Autostart;1609;Alm Elden;  Bjerke Travbane ;2020-02-06;30087765;108
2;2;Volestart;2100;Alm Elden;  Biri Travbane ;2020-02-16;30087765;196
6;11;Volestart;1620;Alm Elden;  Jarlsberg Travbane ;2020-02-29;30087765;199
4;6;Volestart;2120;Alm Elden;  Bergen Travpark ;2020-05-03;30087765;96
2;5;Autostart;1609;Bleke Gnisten;  Bjerke Travbane ;2020-02-22;30087771;165
9;5;Autostart;2140;Bleke Gnisten;  Momarken Travbane ;2020-03-10;30087771;246
5;3;Volestart;1620;Bleke Gnisten;  Biri Travbane ;2020-04-24;30087771;NULL
7;5;Volestart;2120;Kolbu Hjørdis;  Jarlsberg Travbane ;2020-01-11;30087772;64
7;8;Volestart;2160;Kolbu Hjørdis;  Momarken Travbane ;2020-01-17;30087772;196
4;9;Volestart;2160;Kolbu Hjørdis;  Bjerke Travbane ;2020-02-26;30087772;96
4;10;Volestart;2120;Kolbu Hjørdis;  Jarlsberg Travbane ;2020-03-06;30087772;167
7;4;Autostart;2100;Kolbu Hjørdis;  Bjerke Travbane ;2020-03-11;30087772;155
3;8;Volestart;2160;Kolbu Hjørdis;  Momarken Travbane ;2020-04-28;30087772;NULL
6;12;Volestart;2160;Tassen H.;  Momarken Travbane ;2020-05-03;30087780;196
4;12;Volestart;2080;Vimse Stine;  Forus Travbane ;2020-03-08;30087783;-95
4;5;Autostart;2040;Vimse Stine;  Forus Travbane ;2020-04-23;30087783;NULL
4;1;Volestart;1600;Lustra Ida;  Bergen Travpark ;2020-01-09;30087797;188
4;2;Volestart;2100;Lustra Ida;  Bergen Travpark ;2020-01-23;30087797;216
7;5;Volestart;2120;Lustra Ida;  Bergen Travpark ;2020-02-13;30087797;287
7;5;Volestart;2120;Lustra Ida;  Bergen Travpark ;2020-02-13;30087797;287
5;10;Volestart;2160;Lustra Ida;  Bergen Travpark ;2020-02-23;30087797;249
2;3;Volestart;2100;Lustra Ida;  Bergen Travpark ;2020-03-05;30087797;248
4;5;Autostart;1609;Rebella Mystic L.;  Bjerke Travbane ;2020-01-08;30087806;222
5;3;Autostart;2140;Bulldozer;  Momarken Travbane ;2020-03-10;30087809;179
9;9;Autostart;2100;Moe Tjalve;  Bjerke Travbane ;2020-01-18;30087813;229
9;9;Autostart;2100;Moe Tjalve;  Bjerke Travbane ;2020-01-18;30087813;229
9;13;Volestart;2590;Moe Tjalve;  Forus Travbane ;2020-02-08;30087813;208
9;11;Autostart;2100;Moe Tjalve;  Bjerke Travbane ;2020-02-22;30087813;327
7;3;Autostart;2140;Moe Tjalve;  Sørlandets Travpark ;2020-05-09;30087813;246
3;6;Volestart;2120;My Hurricane;  Bergen Travpark ;2020-01-09;30087830;37
8;1;Volestart;2120;My Hurricane;  Bergen Travpark ;2020-02-13;30087830;142
8;1;Volestart;2120;My Hurricane;  Bergen Travpark ;2020-02-13;30087830;142
7;6;Volestart;2120;My Hurricane;  Bergen Travpark ;2020-02-23;30087830;172
9;9;Volestart;2120;My Hurricane;  Bergen Travpark ;2020-03-05;30087830;184
4;3;Autostart;2100;Mo Lykke;  Bjerke Travbane ;2020-02-09;30087845;17
7;7;Autostart;2100;Mo Lykke;  Bjerke Travbane ;2020-03-11;30087845;129
3;5;Volestart;2600;Mo Lykke;  Biri Travbane ;2020-05-02;30087845;53
5;7;Autostart;2100;Kolbu Kæsj;  Jarlsberg Travbane ;2020-01-16;30087847;354
2;8;Volestart;2120;Kolbu Kæsj;  Biri Travbane ;2020-02-16;30087847;414
4;11;Volestart;2120;Kolbu Kæsj;  Biri Travbane ;2020-02-28;30087847;435
3;1;Volestart;2160;Kolbu Kæsj;  Bjerke Travbane ;2020-03-04;30087847;435
3;1;Autostart;2100;Kolbu Kæsj;  Jarlsberg Travbane ;2020-04-19;30087847;376
1;1;Volestart;2100;Kolbu Kæsj;  Biri Travbane ;2020-05-02;30087847;474
8;5;Volestart;2160;Derby d'Estino;  Leangen Travbane ;2020-01-06;30087850;290
4;3;Autostart;2140;Derby d'Estino;  Leangen Travbane ;2020-04-26;30087850;289
5;2;Autostart;1609;Tyri Loke;  Jarlsberg Travbane ;2020-02-07;30087854;596
7;8;Autostart;2100;Tyri Loke;  Bjerke Travbane ;2020-03-04;30087854;586
7;10;Autostart;2140;Tyri Loke;  Sørlandets Travpark ;2020-05-09;30087854;581
9;6;Autostart;2609;Allaway G.T.;  Jarlsberg Travbane ;2020-01-11;30087856;306
6;3;Autostart;2100;Allaway G.T.;  Bjerke Travbane ;2020-02-12;30087856;255
6;5;Autostart;2100;Allaway G.T.;  Jarlsberg Travbane ;2020-04-21;30087856;270
4;7;Autostart;2100;Allaway G.T.;  Biri Travbane ;2020-05-02;30087856;389
8;12;Autostart;1609;Photolicious;  Jarlsberg Travbane ;2020-01-11;30087892;134
5;2;Autostart;1609;Photolicious;  Bjerke Travbane ;2020-02-12;30087892;136
7;1;Autostart;1609;Photolicious;  Bjerke Travbane ;2020-02-26;30087892;222
6;5;Volestart;1600;Photolicious;  Jarlsberg Travbane ;2020-05-10;30087892;136
7;10;Autostart;2100;Brenne Blissi;  Bjerke Travbane ;2020-01-08;30087896;465
4;6;Volestart;2160;Brenne Blissi;  Bjerke Travbane ;2020-02-12;30087896;551
7;5;Volestart;2160;Sitje Rapp;  Sørlandets Travpark ;2020-01-19;30087897;360
1;7;Autostart;2100;Sitje Rapp;  Jarlsberg Travbane ;2020-02-14;30087897;288
6;13;Volestart;1620;Sitje Rapp;  Jarlsberg Travbane ;2020-02-29;30087897;411
5;2;Volestart;2660;Ådne Odin;  Bjerke Travbane ;2020-02-22;30087899;333
1;3;Autostart;1609;Ådne Odin;  Bjerke Travbane ;2020-03-11;30087899;435
5;2;Autostart;2100;Bufjells Magi;  Bjerke Travbane ;2020-01-08;30087902;154
5;7;Autostart;2100;Bufjells Magi;  Jarlsberg Travbane ;2020-01-24;30087902;168
4;2;Autostart;2100;Bufjells Magi;  Bjerke Travbane ;2020-02-09;30087902;231
4;6;Volestart;2160;Bufjells Magi;  Bjerke Travbane ;2020-02-26;30087902;231
4;5;Volestart;2120;Bufjells Magi;  Jarlsberg Travbane ;2020-03-06;30087902;210
4;3;Autostart;2609;Bufjells Magi;  Jarlsberg Travbane ;2020-04-26;30087902;108
3;7;Autostart;2040;Daily News;  Forus Travbane ;2020-04-23;30087908;34
7;7;Autostart;2100;A. Priori;  Bjerke Travbane ;2020-02-12;30087913;215
3;4;Autostart;2100;A. Priori;  Bjerke Travbane ;2020-03-11;30087913;117
3;4;Autostart;2100;A. Priori;  Jarlsberg Travbane ;2020-04-26;30087913;NULL
1;1;Volestart;2100;Sindi;  Bergen Travpark ;2020-03-05;30087928;-10
5;12;Autostart;2100;Valle Oda;  Jarlsberg Travbane ;2020-04-29;30087938;118
5;11;Autostart;2100;T.B.'s Trøll Tyr;  Bjerke Travbane ;2020-01-08;30087947;130
7;8;Autostart;2140;Mystic Lisa;  Momarken Travbane ;2020-01-09;30087979;92
1;9;Autostart;2140;Mystic Lisa;  Momarken Travbane ;2020-01-17;30087979;192
1;1;Autostart;2100;Mystic Lisa;  Jarlsberg Travbane ;2020-01-24;30087979;201
6;2;Autostart;1640;Mystic Lisa;  Momarken Travbane ;2020-03-10;30087979;80
10;1;Volestart;2100;Joe Comet;  Bergen Travpark ;2020-02-13;30087981;125
10;1;Volestart;2100;Joe Comet;  Bergen Travpark ;2020-02-13;30087981;125
3;6;Volestart;1600;Joe Comet;  Bergen Travpark ;2020-04-27;30087981;125
5;4;Autostart;2600;Joe Comet;  Bergen Travpark ;2020-05-07;30087981;220
4;5;Volestart;1640;Thess Prinsessa;  Momarken Travbane ;2020-05-03;30087984;23
4;4;Autostart;1609;Lakeside Cassie;  Bjerke Travbane ;2020-01-08;30087986;240
1;9;Autostart;2100;Lakeside Cassie;  Bjerke Travbane ;2020-01-18;30087986;240
1;9;Autostart;2100;Lakeside Cassie;  Bjerke Travbane ;2020-01-18;30087986;240
